行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,,
义乌市,黄荣兵,诚信三区北侧39#-3地块,0.00388,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,256.08,黄荣兵/?,5.00/6.00,2017年8月4日,2019年3月3日,2021年3月2日,,
义乌市,黄荣兵,诚信三区北侧39#-2地块,0.00388,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,256.08,黄荣兵/?,5.00/6.00,2017年8月4日,2019年3月3日,2021年3月2日,,
义乌市,黄荣兵,诚信三区北侧39#-1地块,0.00388,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,310.4,黄荣兵/?,5.00/6.00,2017年8月4日,2019年3月3日,2021年3月2日,,
磐安县,磐安工业园区A-01-5-1出让工业用地,磐安工业园区A-01-5-1出让工业用地,0.8115,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,121.725,浙江中腾纺织科技有限公司/?,1.20/0.00,2017年8月3日,2017年11月4日,2019年11月4日,,
磐安县,盘峰乡沙溪村南岸畈区块3号出让地块,盘峰乡沙溪村南岸畈区块3号出让地块,0.2413,住宿餐饮用地,挂牌出让,40,餐饮业,90.9701,金华市新视界旅游开发有限公司/?,1.00/1.30,2017年8月3日,2017年11月4日,2019年11月4日,,
磐安县,盘峰乡沙溪村南岸畈区块1号出让地块,盘峰乡沙溪村南岸畈区块1号出让地块,0.0438,住宿餐饮用地,挂牌出让,40,餐饮业,16.644,金华市新视界旅游开发有限公司/?,1.00/1.30,2017年8月3日,2017年11月4日,2019年11月4日,,
磐安县,磐安县新兴街03-02地块地下空间,磐安县新兴街03-02地块地下空间,0.029,公共设施用地,挂牌出让,39,公共设施管理业,7.888,浙江磐安农村商业银行股份有限公司/?,1.00/1.00,2017年8月3日,2017年10月3日,2019年10月3日,,
磐安县,磐安工业园区F-01-4出让工业用地,磐安工业园区F-01-4出让工业用地,0.945,工业用地,招标出让,50,塑料制品业,229.635,胡欢荣、胡惠兰/?,1.20/0.00,2017年8月1日,2017年10月11日,2019年10月10日,,
金东区,浙江中天房地产集团有限公司,2号路南侧、法华街西侧,3.803,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,15021.85,浙江中天房地产集团有限公司/?,1.50/1.60,2017年8月1日,2018年11月29日,2021年11月28日,,
金东区,浙江中天房地产集团有限公司,2号路南侧、东港街东侧,3.7822,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,16339.104,浙江中天房地产集团有限公司/?,1.60/1.80,2017年8月1日,2018年11月29日,2021年11月28日,,
兰溪市,兰溪市兰江街道殿山地块A商住用地,兰江街道姚村村,0.2537,中低价位、中小套型普通商品住房用地,招标出让,70,房地产业,625.4532,朱冬冬等10户/?,1.80/2.10,2017年8月1日,2018年3月18日,2019年3月18日,,
东阳市,吕贤新等2户,湖溪镇原东阳市西堆渔业有限公司A1、A2,0.091232,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,119,吕贤新等2户/?,2.35/0.00,2017年7月28日,2018年2月6日,2019年8月6日,,
义乌市,义乌市森山健康科技产业有限公司,义乌经济技术开发区深塘一号地块,6.746419,工业用地,挂牌出让,50,饮料制造业,1700.0976,义乌市森山健康科技产业有限公司/?,1.20/1.30,2017年7月28日,2018年8月26日,2020年8月25日,,
义乌市,叶伟群,北苑街道洪深路北侧沿街商服4#-10地块,0.004663,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,186.52,叶伟群/?,4.00/5.00,2017年7月27日,2019年2月28日,2021年2月27日,,
义乌市,叶伟群,北苑街道洪深路北侧沿街商服4#-9地块,0.009048,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,361.92,叶伟群/?,4.00/5.00,2017年7月27日,2019年2月28日,2021年2月27日,,
义乌市,杨健芳,北苑街道洪深路北侧沿街商服4#-8地块,0.009048,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,339.3,杨健芳/?,4.00/5.00,2017年7月27日,2019年2月28日,2021年2月27日,,
义乌市,龚何宾,北苑街道洪深路北侧沿街商服4#-7地块,0.009048,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,343.824,龚何宾/?,4.00/5.00,2017年7月27日,2019年2月28日,2021年2月27日,,
义乌市,贾俊辉,北苑街道洪深路北侧沿街商服4#-6地块,0.009048,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,339.3,贾俊辉/?,4.00/5.00,2017年7月27日,2019年2月28日,2021年2月27日,,
义乌市,杨文强,北苑街道洪深路北侧沿街商服4#-5地块,0.009048,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,343.824,杨文强/?,4.00/5.00,2017年7月27日,2019年2月28日,2021年2月27日,,
义乌市,杨文强,北苑街道洪深路北侧沿街商服4#-4地块,0.009048,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,343.824,杨文强/?,4.00/5.00,2017年7月27日,2019年2月28日,2021年2月27日,,
义乌市,吴镇华,北苑街道洪深路北侧沿街商服4#-3地块,0.009048,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,352.872,吴镇华/?,4.00/5.00,2017年7月27日,2019年2月28日,2021年2月27日,,
义乌市,吴镇华,北苑街道洪深路北侧沿街商服4#-2地块,0.009048,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,352.872,吴镇华/?,4.00/5.00,2017年7月27日,2019年2月28日,2021年2月27日,,
义乌市,吴庆松,北苑街道洪深路北侧沿街商服4#-1地块,0.009187,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,372.0735,吴庆松/?,4.00/5.00,2017年7月27日,2019年2月28日,2022年2月27日,,
金华市本级,金华市同元土特产有限公司,婺城新城区临乾区块规划长湖西南侧、纵四路西北,0.5297,工业用地,挂牌出让,50,农副食品加工业,176.3901,金华市同元土特产有限公司/?,1.20/1.80,2017年7月27日,2017年10月24日,2019年7月26日,,
金华市本级,金华市液化气有限公司,婺城新城区金华市洞溪煤气公司用地西侧,0.4554,工业用地,挂牌出让,50,燃气生产和供应业,151.6482,金华市液化气有限公司/?,1.20/1.80,2017年7月26日,2018年1月26日,2019年7月26日,,
东阳市,东阳市富祥箱包厂,千祥镇下东陈村下东陈自然村,0.26,工业用地,挂牌出让,50,皮革、毛皮、羽毛（绒）及其制造业,128.18,东阳市富祥箱包厂/?,1.20/2.50,2017年7月26日,2018年2月4日,2019年8月4日,,
东阳市,东阳市南马富皇木制品厂,南马镇东邦红木以西二,0.0774,工业用地,挂牌出让,50,家具制造业,30.573,东阳市南马富皇木制品厂/?,1.20/4.00,2017年7月26日,2018年2月4日,2019年8月4日,,
东阳市,东阳市东邦恒轩红木家具有限公司,南马镇东邦红木以西一,0.0667,工业用地,挂牌出让,50,家具制造业,26.3465,东阳市东邦恒轩红木家具有限公司\t/?,1.20/4.00,2017年7月26日,2018年2月4日,2019年8月4日,,
金华市本级,金华市上窑新型墙材有限公司,婺城区白龙桥镇下窑村,1.133133,工业用地,挂牌出让,50,废弃资源和废旧材料回收加工业,377.3333,金华市上窑新型墙材有限公司/?,1.00/1.80,2017年7月26日,2018年1月26日,2019年7月26日,,
东阳市,胡爱妹等3户,关山路西侧、富民路以北M1、M2、O2,0.092897,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,1737.8464,胡爱妹等3户/?,2.34/0.00,2017年7月25日,2018年2月3日,2019年8月3日,,
金华市本级,虹路小学扩建（三期）,婺城新城区通溪路北侧，西溪街东侧,0.2472,科教用地,划拨,,教育业,111.24,/婺城区白龙桥镇中心小学,0.74/0.74,2017年7月25日,2017年12月28日,2019年12月28日,,
义乌市,义乌市城乡新社区投资建设集团有限公司,湖大塘01地块,1.442703,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,44811,义乌市城乡新社区投资建设集团有限公司/?,2.20/2.70,2017年7月24日,2018年8月22日,2020年8月21日,,
东阳市,东阳市天毅工贸有限公司,广福路以北、山口大道以西地块二,0.5127,工业用地,挂牌出让,50,仪器仪表及文化、办公用机械制造业,238.5081,东阳市天毅工贸有限公司/?,1.10/2.20,2017年7月21日,2018年1月31日,2019年7月31日,,
东阳市,东阳市晟杰机械制造有限公司,横店镇后葛线以南、经三路以西,0.5331,工业用地,挂牌出让,50,通用设备制造业,316.4428,东阳市晟杰机械制造有限公司/?,2.20/2.80,2017年7月21日,2018年1月31日,2019年7月31日,,
浦江县,盛鑫纺织以东地块,浦江县经济开发区（徐村以北）,0.08975,工业用地,挂牌出让,50,化学原料及化学制品制造业,53.85,浙江浦江永进工贸有限公司/?,1.00/3.00,2017年7月21日,2018年2月20日,2020年3月20日,,
东阳市,东阳市天毅工贸有限公司,广福路以北、山口大道以西地块一,0.4,工业用地,挂牌出让,50,仪器仪表及文化、办公用机械制造业,186.08,东阳市天毅工贸有限公司/?,1.10/2.20,2017年7月21日,2018年1月31日,2019年7月31日,,
东阳市,江北街道临江山口小区旧区改造,江北街道临江社区山口小区,0.005,经济适用住房用地,划拨,,基层群众自治组织,0,/江北街道临江山口小区,1.00/1.10,2017年7月20日,2018年1月20日,2020年1月20日,,
东阳市,白云街道莲花山社区珊瑚里小区旧区改造,白云街道莲花山社区珊瑚里小区,0.4378,经济适用住房用地,划拨,,基层群众自治组织,,/白云街道莲花山社区珊瑚里小区,1.00/1.48,2017年7月20日,2018年1月20日,2020年1月20日,,
东阳市,白云街道塘头经济合作社旧区改造,白云街道蓝田社区塘头小区,3.1174,经济适用住房用地,划拨,,基层群众自治组织,,/白云街道塘头经济合作社,1.00/1.04,2017年7月20日,2018年1月20日,2020年1月20日,,
东阳市,白云街道陈庄经济合作社旧区改造,东义路以北、白云电线电缆厂以西,0.1113,经济适用住房用地,划拨,,基层群众自治组织,,/白云街道陈庄经济合作社,1.00/3.18,2017年7月20日,2018年1月20日,2020年1月20日,,
东阳市,白云街道十里头经济合作社旧区改造,土地座落：白云街道十里头社区十里头小区,0.0173,经济适用住房用地,划拨,,基层群众自治组织,,/白云街道十里头经济合作社,1.00/1.23,2017年7月20日,2018年1月20日,2020年1月20日,,
东阳市,白云街道十里头经济合作社旧区改造,白云街道十里头社区十里头小区,0.0135,经济适用住房用地,划拨,,基层群众自治组织,,/白云街道十里头经济合作社,1.00/1.27,2017年7月20日,2018年1月20日,2020年1月20日,,
金东区,浙江康盛医药有限公司,江东镇低丘缓坡,1.1027,仓储用地,挂牌出让,50,仓储业,383.7396,浙江康盛医药有限公司/?,1.20/0.00,2017年7月19日,2018年1月19日,2019年1月19日,,
金东区,金华市双星工具有限公司,金东区塘雅镇,1.1789,工业用地,挂牌出让,50,金属制品业,353.67,金华市双星工具有限公司/?,1.20/,2017年7月19日,2018年1月19日,2019年1月19日,,
金东区,金华市双星铝圈有限公司,金东区塘雅镇,1.0539,工业用地,挂牌出让,50,自行车制造,372.0267,金华市双星铝圈有限公司/?,1.20/,2017年7月19日,2018年1月19日,2019年1月19日,,
金东区,金华市安安文教用品有限公司,金东区塘雅镇,0.7086,工业用地,挂牌出让,50,文教体育用品制造业,212.58,金华市安安文教用品有限公司/?,1.20/0.00,2017年7月19日,2018年1月19日,2019年1月19日,,
永康市,南溪大桥用地,江南街道溪心村、东城街道黄棠村,0.873151,管道运输用地,划拨,,城市公共交通业,472.2741,/永康市市政建设投资有限公司,0.00/0.00,2017年7月19日,2018年1月19日,2019年1月19日,,
金东区,金华市佳振科技发展有限公司,金东区塘雅镇,0.6711,工业用地,挂牌出让,50,化学原料及化学制品制造业,193.9479,金华市佳振科技发展有限公司/?,1.20/,2017年7月19日,2018年1月19日,2019年1月19日,,
金东区,金华市前宏织带有限公司,金东区塘雅镇,0.7351,工业用地,挂牌出让,50,其它,220.53,金华市前宏织带有限公司/?,1.20/,2017年7月19日,2018年1月19日,2019年1月19日,,
兰溪市,兰溪市溪西水厂迁建工程,黄店镇桐山后金村,6.1817,公共设施用地,划拨,,水的生产和供应业,0,/兰溪市钱江水务有限公司,0.00/0.00,2017年7月17日,2017年11月17日,2018年11月17日,,
武义县,原浮选厂南侧地块,原浮选厂地块南侧,4.4647,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,60200,武义德信置业有限公司/?,1.00/2.00,2017年7月17日,2018年10月7日,2020年10月7日,,
磐安县,安文镇下应工业功能区2号地块98平方米,安文镇下应工业功能区2号地块98平方米,0.0098,工业用地,协议出让,42,工艺品及其他制造业,1.176,磐安县海天星工艺品厂/?,1.00/1.50,2017年7月17日,2017年9月17日,2019年9月17日,,
金华市本级,洋埠镇中心卫生院康复综合大楼,洋埠镇洋埠村,0.067,医卫慈善用地,划拨,,卫生,30.15,/金华市婺城区洋埠镇中心卫生院,1.00/3.60,2017年7月17日,2018年1月17日,2019年10月16日,,
兰溪市,兰溪市钱塘垅水厂,马涧镇大塘村,1.3304,公共设施用地,划拨,,水的生产和供应业,0,/兰溪市钱江水务有限公司,0.00/0.00,2017年7月17日,2017年11月17日,2018年11月17日,,
兰溪市,兰江街道殿下应村2014-1商住用地,兰花路北侧、永顺路西侧,0.4134,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,2067,兰溪市兰荫物业管理有限公司/?,1.20/1.50,2017年7月16日,2017年11月17日,2018年11月17日,,
兰溪市,鑫潮地块,丹溪大道南侧、鑫潮花园东侧,1.5136,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,8778.88,兰溪市龙城置业有限公司/?,1.20/1.40,2017年7月16日,2017年11月17日,2018年11月17日,,
永康市,永康市城西新区花城路以北银桂路以西地块,永康市城西新区花城路以北银桂路以西地块,3.33,工业用地,挂牌出让,50,金属制品业,2510,浙江奥度日用品有限公司/?,1.30/0.00,2017年7月14日,2020年2月14日,2022年2月14日,,
永康市,永康市城西新区X-07-01地块,永康市城西新区X-07-01地块,5.9151,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,19620,永康市龙安置业有限公司/?,1.20/2.00,2017年7月14日,2019年4月16日,2021年4月16日,,
浦江县,浦江县烈士纪念设施建设项目,花桥乡里黄宅村,0.524,公共设施用地,划拨,,国家机构,52.844,/浦江县民政局,0.00/0.00,2017年7月12日,2018年8月14日,2020年8月14日,,
东阳市,王鹏,马宅镇白岩坞村西塘,0.0533,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,33,王鹏/?,1.00/1.20,2017年7月11日,2018年2月20日,2019年7月20日,,
东阳市,东阳市南市中心幼儿园教学楼配套用房,南市街道安儒村安四自然村,0.6,科教用地,划拨,,教育业,,/东阳市南市中心幼儿园,0.68/1.00,2017年7月10日,2018年1月9日,2020年1月9日,,
东阳市,江北街道凤凰社区棣坊小区旧区改造,江北街道凤凰社区棣坊小区,0.178,经济适用住房用地,划拨,,基层群众自治组织,0,/江北街道凤凰社区棣坊小区,1.00/1.30,2017年7月10日,2017年12月10日,2019年12月10日,,
东阳市,江北街道凤凰社区棣坊小区旧区改造,江北街道凤凰社区棣坊小区,0.35,经济适用住房用地,划拨,,基层群众自治组织,0,/江北街道凤凰社区棣坊小区,1.00/1.29,2017年7月10日,2017年12月10日,2019年12月10日,,
