编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
3867,经济适用住房用地,盐城市,滨海县,天场镇秉义集中居住点,秉义村,,划拨,0,,2016,2016年12,2016/12/28,22406,1.2,26887.2,滨海县天场镇人民政府,,,,,,,,,,,,,,2017/1/1,2019/2/28
3868,经济适用住房用地,盐城市,滨海县,淮农第一管理区集中安置点,淮海农场,,划拨,0,,2016,2016年12,2016/12/28,33313.7,1.5,49970.55,淮海农场,,,,,,,,,,,,,,2017/2/14,2019/3/15
3872,经济适用住房用地,盐城市,滨海县,陈涛镇新滩集中居住区,幸福大道两侧,,划拨,0,,2016,2016年12,2016/12/28,10327.8,1.2,12393.36,滨海县陈涛镇人民政府,,,,,,,,,,,,,,2017/1/2,2019/2/22
3873,经济适用住房用地,盐城市,滨海县,滨海港经济区后堆集中居住区,S327南侧,,划拨,0,,2016,2016年12,2016/12/28,2735.81,1.2,3282.972,盐城滨海港经济区管理委员会,,,,,,,,,,,,,,2017/1/3,2019/2/20
3877,经济适用住房用地,盐城市,滨海县,天场镇秉义安置区,S327东侧,,划拨,0,,2016,2016年12,2016/12/27,9342.62,1.2,11211.144,滨海县天场镇人民政府,,,,,,,,,,,,,,2017/1/3,2019/2/20
3878,经济适用住房用地,盐城市,滨海县,滨淮镇河西集中安置小区,S327东侧,,划拨,0,,2016,2016年12,2016/12/27,23029.5,1.2,27635.4,滨海县滨淮镇人民政府,,,,,,,,,,,,,,2017/1/10,2019/2/22
3880,经济适用住房用地,盐城市,滨海县,蔡桥镇新民村集中安置点,三三线南侧,,划拨,0,,2016,2016年12,2016/12/27,8344.6,1.2,10013.52,滨海县蔡桥镇人民政府,,,,,,,,,,,,,,2017/1/10,2019/2/28
3882,经济适用住房用地,盐城市,滨海县,通榆镇桥南新村安置小区,G204东侧,,划拨,0,,2016,2016年12,2016/12/27,17690.7,1.2,21228.84,滨海县通榆镇人民政府,,,,,,,,,,,,,,2017/1/1,2019/2/21
3883,经济适用住房用地,盐城市,滨海县,滨海港区友谊集中居住区,S327南侧,,划拨,0,,2016,2016年12,2016/12/27,4643.01,1.2,5571.612,盐城滨海港经济区管理委员会,,,,,,,,,,,,,,2017/1/2,2019/2/13
3887,廉租住房用地,盐城市,阜宁县,金沙湖管理委员会喻口嘉园,阜宁县金沙湖管理委员会喻口一、二组,,划拨,0,,2016,2016年12,2016/12/27,35367.26,1.3,45977.438,阜宁县金沙湖开发管理委员会,,,,,,,,,,,,,,2017/1/16,2019/1/16
3893,经济适用住房用地,盐城市,射阳县,陈洋安置区,江苏省射阳经济开发区陈洋居居民委员会,,划拨,0,,2016,2016年12,2016/12/26,43948,1.5,65922,江苏省射阳经济开发区陈洋居居民委员会,,,,,,,,,,,,,,2017/2/14,2019/2/13
3897,经济适用住房用地,盐城市,滨海县,东坎镇新安安置小区,新安大道东侧,,划拨,0,,2016,2016年12,2016/12/26,131023,1.2,157227.6,滨海县东坎镇人民政府,,,,,,,,,,,,,,2017/1/9,2019/2/21
3899,经济适用住房用地,盐城市,滨海县,前案村集中居住点,前案村境内,,划拨,0,,2016,2016年12,2016/12/24,12233.4,1.2,14680.08,滨海县八巨镇人民政府,,,,,,,,,,,,,,2016/12/24,2018/1/31
3901,经济适用住房用地,盐城市,滨海县,八滩镇万顷良田安置区,八滩镇,,划拨,0,,2016,2016年12,2016/12/24,16451.7,1.3,21387.21,滨海县八滩镇人民政府,,,,,,,,,,,,,,2017/1/27,2019/5/16
3905,经济适用住房用地,盐城市,建湖县,建湖县城市建设投资有限公司新建严桥拆迁安置房一、二、三期工程项目,塘河街道严桥村东舍、严桥组，长沟村建东、建国组,,划拨,0,,2016,2016年12,2016/12/23,199967,2,399934,建湖县城市建设投资有限公司,,,,,,,,,,,,,,2017/3/27,2019/3/26
3906,其他普通商品住房用地,盐城市,建湖县,高作镇南环路北侧地块,高作镇南环路北侧地块,70,挂牌,4460,,2016,2016年12,2016/12/23,53110,1.5,79665,建湖县新农村建设投资有限公司,,,,,,,,,,,,,,2017/6/16,2019/6/16
3913,经济适用住房用地,盐城市,滨海县,滨海港经济区后堆集中居住区,S327南侧,,划拨,0,,2016,2016年12,2016/12/22,8206,1.2,9847.2,盐城滨海港经济区管理委员会,,,,,,,,,,,,,,2016/12/24,2018/1/31
3915,经济适用住房用地,盐城市,滨海县,陈涛镇新滩集中居住区,幸福大道两侧,,划拨,0,,2016,2016年12,2016/12/22,3522.3,1.2,4226.76,滨海县陈涛镇人民政府,,,,,,,,,,,,,,2016/12/24,2018/1/31
3916,经济适用住房用地,盐城市,滨海县,滨海港经济区后堆集中居住区,S327南侧,,划拨,0,,2016,2016年12,2016/12/22,3391,1.2,4069.2,盐城滨海港经济区管理委员会,,,,,,,,,,,,,,2016/12/24,2018/1/31
3919,经济适用住房用地,盐城市,滨海县,滨淮镇人民政府长兴双舍集中居住区,S226东侧,,划拨,0,,2016,2016年12,2016/12/22,86307.3,1.2,103568.76,滨海县滨淮镇人民政府,,,,,,,,,,,,,,2016/12/24,2018/1/31
3920,经济适用住房用地,盐城市,滨海县,东坎西坎集中安置小区,S327北侧,,划拨,0,,2016,2016年12,2016/12/22,45302.6,1.2,54363.12,江苏滨海经济开发区工业园,,,,,,,,,,,,,,2016/12/24,2018/1/31
3930,经济适用住房用地,盐城市,滨海县,农业园育才村拆迁安置点,S327东侧,,划拨,0,,2016,2016年12,2016/12/21,16518,1.2,19821.6,江苏省滨海现代农业产业园区,,,,,,,,,,,,,,2016/12/29,2018/1/30
3931,经济适用住房用地,盐城市,滨海县,天场镇秉义安置区,S327东侧,,划拨,0,,2016,2016年12,2016/12/21,10748,1.2,12897.6,滨海县天场镇人民政府,,,,,,,,,,,,,,2016/12/27,2018/1/31
3937,中低价位、中小套型普通商品住房用地,盐城市,盐都区,江苏通行置业有限公司,盐城市区八营路西、蓝海路北侧,70,挂牌,23691.576,,2016,2016年12,2016/12/20,48648,2,97296,江苏通行置业有限公司,,,,,,,,,,,,,,2017/10/20,2020/10/20
3938,中低价位、中小套型普通商品住房用地,盐城市,盐都区,上海新碧房地产开发有限公司,盐城市区康居路东、蓝海路北侧,70,挂牌,19798.542,,2016,2016年12,2016/12/20,40364,2,80728,上海新碧房地产开发有限公司,,,,,,,,,,,,,,2017/10/20,2020/10/20
3939,中低价位、中小套型普通商品住房用地,盐城市,盐都区,盐城市兴邦置业有限公司,盐城市区康居路西、兰海路北侧,70,挂牌,27213.5925,,2016,2016年12,2016/12/20,53835,2,107670,盐城市兴邦置业有限公司,,,,,,,,,,,,,,2017/10/20,2020/10/20
3944,其他普通商品住房用地,盐城市,滨海县,滨海县兴港建设工程有限公司,八滩镇5008公路北侧,70,挂牌,3245.2077,,2016,2016年12,2016/12/20,29636.6,3,88909.8,滨海县兴港建设工程有限公司,,,,,,,,,,,,,,2017/2/15,2019/3/12
3951,廉租住房用地,盐城市,滨海县,天场镇秦桥集中居住点,S327南侧秦桥村境内,,划拨,0,,2016,2016年12,2016/12/19,18858.6,1.2,22630.32,滨海县天场镇人民政府,,,,,,,,,,,,,,2016/12/31,2018/12/31
3977,中低价位、中小套型普通商品住房用地,盐城市,东台市,江苏茉织华置业有限公司,五烈镇扎垛村,40.7,挂牌,343.299,,2016,2016年12,2016/12/13,3333,1.4,4666.2,江苏茉织华置业有限公司,,,,,,,,,,,,,,2017/9/13,2019/9/13
3978,中低价位、中小套型普通商品住房用地,盐城市,东台市,江苏茉织华置业有限公司,五烈镇扎垛村,40.7,挂牌,1556.5275,,2016,2016年12,2016/12/13,18205,1.5,27307.5,江苏茉织华置业有限公司,,,,,,,,,,,,,,2017/10/13,2019/10/13
3979,经济适用住房用地,盐城市,射阳县,伍份村安置区1,小洋河北侧、洋曙河西侧,,划拨,0,,2016,2016年12,2016/12/13,11354,1.5,17031,江苏省射阳经济开发区伍份村村民委员会,,,,,,,,,,,,,,2017/2/14,2019/2/13
3984,经济适用住房用地,盐城市,滨海县,滨海港经济区友谊安置小区,滨海港经济区友谊安置小区,,划拨,0,,2016,2016年12,2016/12/12,6869,1.2,8242.8,盐城滨海港经济区管理委员会,,,,,,,,,,,,,,2016/12/12,2018/1/30
3996,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,陈集镇陈集居委会,陈集镇陈集居委会,70,挂牌,86,,2016,2016年12,2016/12/8,3009.8,1.6,4815.68,阜宁西南建设发展有限公司,,,,,,,,,,,,,,2017/2/28,2019/2/28
4000,经济适用住房用地,盐城市,建湖县,建湖县城市建设投资有限公司新建城南新区安置房项目,塘河街道严桥村陈巷组、唐桥组、刘庄组,,划拨,0,,2016,2016年12,2016/12/8,121951,2,243902,建湖县城市建设投资有限公司,,,,,,,,,,,,,,2017/3/7,2019/3/6
4001,经济适用住房用地,盐城市,建湖县,建湖县城市建设投资有限公司新建湖景人居棚户区改造工程,塘河街道严桥村陈巷、刘庄、唐桥组,,划拨,0,,2016,2016年12,2016/12/8,35361,1.4,49505.4,建湖县城市建设投资有限公司,,,,,,,,,,,,,,2017/3/21,2019/3/20
4002,经济适用住房用地,盐城市,建湖县,建湖县城市建设投资有限公司新建翠谷玉苑东侧安置房项目,近湖街道近湖居委会陈墩组,,划拨,0,,2016,2016年12,2016/12/8,65877,1.8,118578.6,建湖县城市建设投资有限公司,,,,,,,,,,,,,,2017/3/28,2019/3/27
4003,经济适用住房用地,盐城市,建湖县,建湖县城市建设投资有限公司新建近湖中心村一、二期工程项目,近湖街道近湖居委会陈南、尖北组,,划拨,0,,2016,2016年12,2016/12/8,57433,1.4,80406.2,建湖县城市建设投资有限公司,,,,,,,,,,,,,,2017/3/27,2019/3/26
4004,经济适用住房用地,盐城市,建湖县,建湖县城市建设投资有限公司新建物流中心回迁房二、三期项目,近湖街道镇北村杨沟组、陈堡村新河组,,划拨,0,,2016,2016年12,2016/12/8,72486,1.7,123226.2,建湖县城市建设投资有限公司,,,,,,,,,,,,,,2017/3/29,2019/3/18
4005,经济适用住房用地,盐城市,建湖县,建湖县城市建设投资有限公司新建季舍回迁房一期工程,近湖街道陈堡村唐南组,,划拨,0,,2016,2016年12,2016/12/8,63707,2,127414,建湖县城市建设投资有限公司,,,,,,,,,,,,,,2017/3/13,2019/3/12
4017,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县中城置业有限公司,东海路西侧、灌江路南侧,70,挂牌,10850,,2016,2016年12,2016/12/6,52013,3.7,192448.1,响水县中城置业有限公司,,,,,,,,,,,,,,2017/4/1,2020/4/1
4020,中低价位、中小套型普通商品住房用地,盐城市,射阳县,射阳金国海城乡建设发展有限公司,海河镇国土所东侧地块,70,挂牌,1046,,2016,2016年12,2016/12/2,20669,1.9,39271.1,射阳金国海城乡建设发展有限公司,,,,,,,,,,,,,,2017/10/2,2020/10/2
4032,中低价位、中小套型普通商品住房用地,盐城市,盐都区,江苏通银实业集团有限公司、苏州辰海投资有限公司,盐城市经一路东、青年路南,70,挂牌,23432.528,,2016,2016年11,2016/11/29,86149,2,172298,江苏通银实业集团有限公司、苏州辰海投资有限公司,,,,,,,,,,,,,,2018/3/16,2021/3/15
4045,中低价位、中小套型普通商品住房用地,盐城市,大丰市,盐城市大丰区裕丰城镇建设发展有限公司,新丰镇南环大道南侧、常新北路西侧,70,挂牌,5820,,2016,2016年11,2016/11/28,43105,1.8,77589,盐城市大丰区裕丰城镇建设发展有限公司,,,,,,,,,,,,,,2017/5/30,2020/5/30
4053,中低价位、中小套型普通商品住房用地,盐城市,射阳县,射阳金国海城乡建设发展有限公司,海河镇原农贸市场地块,70,挂牌,149,,2016,2016年11,2016/11/25,3251,1.6,5201.6,射阳金国海城乡建设发展有限公司,,,,,,,,,,,,,,2017/9/25,2020/9/25
4055,中低价位、中小套型普通商品住房用地,盐城市,射阳县,射阳县国有资产投资有限责任公司,兴桥镇幼儿园西侧地块,70,挂牌,770,,2016,2016年11,2016/11/25,12735,2,25470,射阳县国有资产投资有限责任公司,,,,,,,,,,,,,,2017/9/25,2020/9/25
4056,中低价位、中小套型普通商品住房用地,盐城市,射阳县,射阳县国有资产投资有限责任公司,兴桥镇东祥纺织东侧地块,70,挂牌,1175,,2016,2016年11,2016/11/25,19352.1,2,38704.2,射阳县国有资产投资有限责任公司,,,,,,,,,,,,,,2017/9/25,2020/9/25
4064,中低价位、中小套型普通商品住房用地,盐城市,东台市,江苏紫园房地产开发有限公司,木港路西侧地块一,40.7,挂牌,4996.511,,2016,2016年11,2016/11/22,50726,1.2,60871.2,江苏紫园房地产开发有限公司,,,,,,,,,,,,,,2017/9/22,2020/9/22
4065,中低价位、中小套型普通商品住房用地,盐城市,东台市,江苏紫园房地产开发有限公司,木港路西侧地块二,40.7,挂牌,4919.479,,2016,2016年11,2016/11/22,49442,1.2,59330.4,江苏紫园房地产开发有限公司,,,,,,,,,,,,,,2017/9/22,2020/9/22
4095,中低价位、中小套型普通商品住房用地,盐城市,响水县,盐城市天工房地产开发有限公司,淮河路北侧、东园街西侧,70,挂牌,9606,,2016,2016年11,2016/11/14,43831,2,87662,盐城市天工房地产开发有限公司,,,,,,,,,,,,,,2017/3/31,2020/3/30
4105,中低价位、中小套型普通商品住房用地,盐城市,射阳县,射阳县丹鹤旅游发展有限公司,双山科技大厦西侧1号地块,70,挂牌,6733,,2016,2016年11,2016/11/9,29579,2,59158,射阳县丹鹤旅游发展有限公司,,,,,,,,,,,,,,2018/1/9,2021/1/9
4106,中低价位、中小套型普通商品住房用地,盐城市,射阳县,射阳县丹鹤旅游发展有限公司,双山科技大厦西侧4号地块,70,挂牌,8309,,2016,2016年11,2016/11/9,36926,2,73852,射阳县丹鹤旅游发展有限公司,,,,,,,,,,,,,,2018/1/9,2021/1/9
4107,中低价位、中小套型普通商品住房用地,盐城市,射阳县,江苏裕华投资开发集团有限公司,双山科技大厦西侧2号地块,70,挂牌,8032,,2016,2016年11,2016/11/9,29916,2,59832,江苏裕华投资开发集团有限公司,,,,,,,,,,,,,,2018/1/9,2021/1/9
4108,中低价位、中小套型普通商品住房用地,盐城市,射阳县,江苏裕华投资开发集团有限公司,双山科技大厦西侧3号地块,70,挂牌,9982,,2016,2016年11,2016/11/9,37253,2,74506,江苏裕华投资开发集团有限公司,,,,,,,,,,,,,,2018/1/9,2021/1/9
4122,经济适用住房用地,盐城市,射阳县,临海八大社区,临海镇八大居委会,,划拨,0,,2016,2016年11,2016/11/3,6654,2.2,14638.8,临海镇八大居委会,,,,,,,,,,,,,,2017/2/3,2019/2/2
4125,经济适用住房用地,盐城市,射阳县,合德镇大兴社区,射阳县合德镇大兴居委会,,划拨,0,,2016,2016年11,2016/11/3,10000,2.2,22000,射阳县合德镇大兴居委会,,,,,,,,,,,,,,2017/2/3,2019/2/2
4135,经济适用住房用地,盐城市,射阳县,新坍幸福小区,新坍镇新坍子居委会,,划拨,0,,2016,2016年11,2016/11/2,6666,2.2,14665.2,射阳县新坍镇人民政府,,,,,,,,,,,,,,2017/2/2,2019/2/1
4136,经济适用住房用地,盐城市,射阳县,新坍镇新坍子社区,新坍镇新坍子居委会,,划拨,0,,2016,2016年11,2016/11/2,2579,2.2,5673.8,射阳县新坍人民政府,,,,,,,,,,,,,,2017/2/1,2019/2/1
4137,经济适用住房用地,盐城市,射阳县,海通镇通兴社区,海通镇通港路西侧,,划拨,0,,2016,2016年11,2016/11/2,13333,2.2,29332.6,射阳县海通镇通兴居委会,,,,,,,,,,,,,,2017/2/2,2019/2/1
4138,经济适用住房用地,盐城市,射阳县,海通镇通兴社区2,海通镇通港路西侧,,划拨,0,,2016,2016年11,2016/11/2,7261,2.2,15974.2,射阳县海通镇通兴居委会,,,,,,,,,,,,,,2017/2/2,2019/2/1
4139,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县灌江控股集团有限公司,双园路北侧、幸福路东侧（原财政局）,70,挂牌,2558,,2016,2016年11,2016/11/1,2720,1.1,2992,响水县灌江控股集团有限公司,,,,,,,,,,,,,,2017/2/1,2018/2/1
4141,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县灌江控股集团有限公司,军民路北侧、桃花源路西侧（原文化馆）,70,挂牌,1200,,2016,2016年11,2016/11/1,2210,1.1,2431,响水县灌江控股集团有限公司,,,,,,,,,,,,,,2017/2/1,2018/2/1
4142,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县灌江控股集团有限公司,灌江路北侧、黄海路东侧(工商局）,70,挂牌,6596,,2016,2016年11,2016/11/1,11415,1.1,12556.5,响水县灌江控股集团有限公司,,,,,,,,,,,,,,2017/2/1,2018/2/1
4143,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县灌江控股集团有限公司,灌河路北侧、金海路东侧（原交通局）,70,挂牌,1498,,2016,2016年11,2016/11/1,2572,1.5,3858,响水县灌江控股集团有限公司,,,,,,,,,,,,,,2017/2/1,2018/2/1
4144,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县灌江控股集团有限公司,迎宾大道南侧、黄海路西侧（原残联）,70,挂牌,4000,,2016,2016年11,2016/11/1,9998,1.1,10997.8,响水县灌江控股集团有限公司,,,,,,,,,,,,,,2017/2/1,2018/2/1
4145,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县灌江控股集团有限公司,珠江路南侧、黄海路西侧（原计生委）,70,挂牌,1996,,2016,2016年11,2016/11/1,3385,1.1,3723.5,响水县灌江控股集团有限公司,,,,,,,,,,,,,,2017/2/1,2018/2/1
4146,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县灌江控股集团有限公司,双园路南侧、黄海路西侧（原档案局）,70,挂牌,998,,2016,2016年11,2016/11/1,1374,1.1,1511.4,响水县灌江控股集团有限公司,,,,,,,,,,,,,,2017/2/1,2018/2/1
4147,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县灌江控股集团有限公司,双园路南侧、黄海路西侧(原司法局）,70,挂牌,549,,2016,2016年11,2016/11/1,946,1.1,1040.6,响水县灌江控股集团有限公司,,,,,,,,,,,,,,2017/2/1,2018/2/1
4148,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县港城建设发展有限公司,陈家港玉潮路南侧、石港路东侧,70,挂牌,1800,,2016,2016年11,2016/11/1,17665,2.5,44162.5,响水县港城建设发展有限公司,,,,,,,,,,,,,,2017/2/1,2020/2/1
4149,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县港城建设发展有限公司,陈家港淮海大街北侧、石港路东侧,70,挂牌,535,,2016,2016年11,2016/11/1,5928,2.5,14820,响水县港城建设发展有限公司,,,,,,,,,,,,,,2017/2/1,2020/2/1
4150,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,盐城市金牛置业有限公司,盐城市亭湖区文峰街道办事处双元村,70,挂牌,2484.754,,2016,2016年11,2016/11/1,7276,1.52,11059.52,盐城市金牛置业有限公司,,,,,,,,,,,,,,2017/8/10,2020/8/10
