编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
409,教育用地,盐城市,建湖县,人民路东侧、正义路南侧地块一,人民路东侧、正义路南侧地块一,40,挂牌,14050,,2020,2020年1月,2020/1/10,64286,1.2,77143.2,建湖县城市建设投资有限公司,,,,,,,,,,,,,,2020/8/30,2022/8/30
410,其他商服用地,盐城市,射阳县,合顺安置小区,射阳县合德镇合顺村,40,协议,461.8797,,2020,2020年1月,2020/1/10,2367.4,3.5,8285.9,射阳县安居经济适用住房发展中心,,,,,,,,,,,,,,2020/1/10,2020/1/10
415,零售商业用地,盐城市,阜宁县,阜宁县新城置业有限公司,阜城街道办事处锦仁村,40,挂牌,24269,,2020,2020年1月,2020/1/7,53948.93,2.5,134872.325,阜宁县新城置业有限公司,,,,,,,,,,,,,,2021/4/9,2023/4/9
417,文化设施用地,盐城市,东台市,新时代文明实践站,新街镇方东村新陈路东侧,,划拨,10.721,,2020,2020年1月,2020/1/3,1775,0.56,994,东台市新街镇人民政府,,,,,,,,,,,,,,2020/6/12,2020/12/12
424,零售商业用地,盐城市,阜宁县,阜宁县康达农业水利建设有限公司,阜城街道办事处和平居委会,40,挂牌,24760,,2019,2019年12,2019/12/30,48667.45,2,97334.9,阜宁县康达农业水利建设有限公司,,,,,,,,,,,,,,2020/9/12,2022/9/12
425,零售商业用地,盐城市,阜宁县,江苏易桥建设发展有限公司,吴滩街道办事处吴滩居委会,40,挂牌,7098,,2019,2019年12,2019/12/30,19999.41,2.5,49998.525,盐城易桥建设发展有限公司,,,,,,,,,,,,,,2020/9/12,2022/9/12
430,其他商服用地,盐城市,滨海县,国网江苏省电力有限公司滨海县供电分公司,滨海县育才西路北侧、西湖路东侧,40,挂牌,2167.2654,,2019,2019年12,2019/12/17,17119,1,17119,国网江苏省电力有限公司滨海县供电分公司,,,,,,,,,,,,,,2020/2/18,2022/2/18
444,交通服务场站用地,盐城市,盐都区,公交调度中心停保场二期工程项目,盐城市盐都区盐渎街道办事处野丁居委会一、二组,,划拨,0,,2019,2019年12,2019/12/16,19238,0.12,2308.56,盐城市公共交通总公司,,,,,,,,,,,,,,2020/4/16,2022/4/15
449,公用设施用地,盐城市,阜宁县,盐城羊寨110千伏输变电工程,阜宁县羊寨镇后沙岗村,,划拨,0,,2019,2019年12,2019/12/12,3427.7,0.5,1713.85,国网江苏省电力有限公司盐城供电分公司,,,,,,,,,,,,,,2019/12/22,2021/12/22
452,公用设施用地,盐城市,大丰市,垃圾分类处理中心建设项目,盐城市大丰区大中街道红花村二组,,划拨,,,2019,2019年12,2019/12/12,14382,0.8,11505.6,盐城市大丰区城市管理局,,,,,,,,,,,,,,2020/9/25,2022/9/25
528,教育用地,盐城市,东台市,东台市实验中学教育集团（教育用地）,实验中学北校区东侧（北灶社区居委会）,,划拨,0,,2019,2019年11,2019/11/27,31835,1,31835,东台市实验中学教育集团,,,,,,,,,,,,,,2020/6/27,2021/6/27
540,公用设施用地,盐城市,建湖县,建湖县上冈镇人民政府新建生活垃圾处理场项目,上冈镇冈北村二组,,划拨,,,2019,2019年11,2019/11/26,17322,0.7,12125.4,建湖县上冈镇人民政府,,,,,,,,,,,,,,2020/12/31,2022/12/30
541,公用设施用地,盐城市,建湖县,建湖县建阳镇人民政府新建饮用水净水工程项目,建阳镇建南村五组,,划拨,,,2019,2019年11,2019/11/26,32025,0.7,22417.5,建阳镇人民政府新,,,,,,,,,,,,,,2021/1/31,2023/1/30
559,殡葬用地,盐城市,东台市,东台市公墓管理处西郊陵园,五烈镇计南村六组,,划拨,475.6802,,2019,2019年11,2019/11/22,56047,1.2,67256.4,东台市公墓管理处,,,,,,,,,,,,,,2020/8/22,2022/8/22
560,公用设施用地,盐城市,射阳县,射阳华润燃气有限公司,射阳县临海镇染整区中欧产业园振临路西侧,50,挂牌,514.3996,,2019,2019年11,2019/11/21,17986,2.5,44965,射阳华润燃气有限公司,,,,,,,,,,,,,,2021/3/8,2023/3/7
565,其他商服用地,盐城市,滨海县,滨海县滨海港镇华荣加油站,滨海县滨海港经济区双裕村境内、G228东侧、S327南侧,40,挂牌,425.9991,,2019,2019年11,2019/11/19,3981.3,1,3981.3,滨海县滨海港镇华荣加油站,,,,,,,,,,,,,,2020/1/19,2022/1/19
576,教育用地,盐城市,阜宁县,东沟中学新建学生食堂、浴室项目,阜宁县东沟镇新东居委会,,划拨,0,,2019,2019年11,2019/11/18,3186.71,2,6373.42,阜宁县东沟中学,,,,,,,,,,,,,,2019/11/28,2021/11/28
599,交通服务场站用地,盐城市,经济技术开发区,江苏东部高速综合调度指挥中心扩建项目,盐城经济技术开发区新城街道蔡墩村,,划拨,,,2019,2019年11,2019/11/14,17570,0.58,10190.6,江苏东部高速公路管理有限公司,,,,,,,,,,,,,,2020/11/14,2022/11/14
600,其他商服用地,盐城市,滨海县,盐城驰骋汽车服务有限公司,滨海县沿海化工园中山八路北侧、黄海路西侧,40,挂牌,450.6554,,2019,2019年11,2019/11/14,13333,1.1,14666.3,盐城驰骋汽车服务有限公司,,,,,,,,,,,,,,2020/1/14,2022/1/14
601,其他商服用地,盐城市,滨海县,滨海县城镇建设发展有限公司,滨海县S327省道西侧、沿海高速入口南侧,40,挂牌,207.4542,,2019,2019年11,2019/11/14,827.5,3,2482.5,滨海县城镇建设发展有限公司,,,,,,,,,,,,,,2020/1/15,2022/1/15
605,公用设施用地,盐城市,盐都区,盐都区张庄街道办公用设施用地,盐都区张庄街道,,划拨,0,,2019,2019年11,2019/11/13,24910,0.5,12455,张庄街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
606,公用设施用地,盐城市,盐都区,盐都区张庄街道办公用设施用地,盐都区张庄街道,,划拨,0,,2019,2019年11,2019/11/13,13224,0.5,6612,张庄街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
607,公用设施用地,盐城市,盐都区,盐都区张庄街道办公用设施用地,盐都区张庄街道,,划拨,0,,2019,2019年11,2019/11/13,1104,0.5,552,张庄街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
608,公用设施用地,盐城市,盐都区,盐都区大纵湖镇公用设施用地,盐都区大纵湖镇,,划拨,0,,2019,2019年11,2019/11/13,8805,0.5,4402.5,盐都区大纵湖镇人民政府,,,,,,,,,,,,,,2020/2/1,2021/1/31
609,公用设施用地,盐城市,盐都区,盐都区大纵湖镇公用设施项目,盐都区大纵湖镇,,划拨,0,,2019,2019年11,2019/11/13,2866,0.5,1433,大纵湖镇人民政府,,,,,,,,,,,,,,2020/2/1,2021/1/31
610,公用设施用地,盐城市,盐都区,盐都区大纵湖镇公用设施用地,盐都区大纵湖镇,,划拨,0,,2019,2019年11,2019/11/13,318,0.5,159,盐都区大纵湖镇人民政府,,,,,,,,,,,,,,2020/2/1,2021/1/31
611,公用设施用地,盐城市,盐都区,盐都区大纵湖镇公用设施用地,盐都区大纵湖镇,,划拨,0,,2019,2019年11,2019/11/13,520,0.5,260,盐都区大纵湖镇人民政府,,,,,,,,,,,,,,2020/2/1,2021/1/31
612,公用设施用地,盐城市,盐都区,盐都区大纵湖镇公用设施项目,盐都区大纵湖镇,,划拨,0,,2019,2019年11,2019/11/13,509,0.5,254.5,盐都区大纵湖镇人民政府,,,,,,,,,,,,,,2020/2/1,2021/1/31
613,公用设施用地,盐城市,盐都区,盐都区大纵湖旅游度假区公用设施用地,盐都区大纵湖旅游度假区,,划拨,0,,2019,2019年11,2019/11/13,46395,0.5,23197.5,盐都区大纵湖旅游度假区,,,,,,,,,,,,,,2020/2/1,2021/1/31
614,公用设施用地,盐城市,盐都区,盐都区大纵湖旅游度假区公用设施项目,盐都区大纵湖旅游度假区,,划拨,0,,2019,2019年11,2019/11/13,1282,0.5,641,盐都区大纵湖旅游度假区,,,,,,,,,,,,,,2020/2/1,2021/1/31
615,公用设施用地,盐城市,盐都区,盐都区张庄街道办公用设施用地,盐都区张庄街道,,划拨,0,,2019,2019年11,2019/11/13,29414,0.5,14707,张庄街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
616,公用设施用地,盐城市,盐都区,盐都区张庄街道办公用设施用地,盐都区张庄街道,,划拨,0,,2019,2019年11,2019/11/13,31294,0.5,15647,张庄街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
619,其他商服用地,盐城市,射阳县,黄沙港镇中心渔港海滨东路南侧、海堤路东侧,黄沙港镇中心渔港海滨东路南侧、海堤路东侧,40,挂牌,11448,,2019,2019年11,2019/11/12,138255.5,2,276511,射阳县旅游投资发展有限公司,,,,,,,,,,,,,,2020/9/12,2023/9/12
620,其他商服用地,盐城市,射阳县,特庸镇码头居委会码南街南侧、码东河西侧地块一,特庸镇码头居委会码南街南侧、码东河西侧地块一,40,挂牌,192,,2019,2019年11,2019/11/12,2666,1.5,3999,国网江苏省电力有限公司射阳县供电分公司,,,,,,,,,,,,,,2020/9/12,2023/9/12
621,其他商服用地,盐城市,射阳县,洋马镇贺东村五中沟北侧地块,洋马镇贺东村五中沟北侧地块,40,挂牌,172,,2019,2019年11,2019/11/12,2636,2,5272,江苏鹤乡菊海现代农业产业园发展有限公司,,,,,,,,,,,,,,2020/9/12,2023/9/12
622,其他商服用地,盐城市,射阳县,千秋镇射阳河北侧、战备河西2号地块,千秋镇射阳河北侧、战备河西2号地块,40,挂牌,927,,2019,2019年11,2019/11/12,14667,2,29334,射阳县旅游投资发展有限公司,,,,,,,,,,,,,,2020/9/12,2023/9/12
623,公用设施用地,盐城市,盐都区,盐都区潘黄街道公用设施项目,盐都区潘黄街道,,划拨,0,,2019,2019年11,2019/11/12,219807,0.5,109903.5,盐都区潘黄街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
624,公用设施用地,盐城市,盐都区,盐都区盐龙街道公用设施用地,盐都区盐龙街道,,划拨,0,,2019,2019年11,2019/11/12,13620,0.5,6810,盐都区盐龙街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
625,公用设施用地,盐城市,盐都区,盐都区盐龙街道公用设施用地,盐都区盐龙街道,,划拨,0,,2019,2019年11,2019/11/12,1201,0.5,600.5,盐龙街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
626,公用设施用地,盐城市,盐都区,盐都区盐龙街道办公用设施项目,盐都区盐龙街道,,划拨,0,,2019,2019年11,2019/11/12,7657,0.5,3828.5,盐龙街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
627,公用设施用地,盐城市,盐都区,盐都区张庄街道办公用设施用地,盐都区张庄街道,,划拨,0,,2019,2019年11,2019/11/12,4473,0.5,2236.5,张庄街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
629,公用设施用地,盐城市,盐都区,盐都区盐龙街道办公用设施用地,盐都区盐龙街道,,划拨,0,,2019,2019年11,2019/11/12,99063,0.5,49531.5,盐龙街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
643,公用设施用地,盐城市,盐都区,盐都区盐渎街道办事处公用设施项目,盐都区盐渎街道,,划拨,0,,2019,2019年11,2019/11/11,951,1.5,1426.5,盐都区盐渎街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
644,公用设施用地,盐城市,盐都区,盐都区盐渎街道办事处公用设施项目,盐都区盐渎街道,,划拨,0,,2019,2019年11,2019/11/11,2798,0.5,1399,盐都区盐渎街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
645,公用设施用地,盐城市,盐都区,盐都区潘黄街道办公用设施项目,盐都区潘黄街道,,划拨,0,,2019,2019年11,2019/11/11,30254,0.5,15127,盐都区潘黄街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
648,公用设施用地,盐城市,射阳县,盐城源顺环保科技有限公司,射阳港经济开发区国华风电控制室东侧,50,挂牌,488.2224,,2019,2019年11,2019/11/8,32988,1,32988,盐城源顺环保科技有限公司,,,,,,,,,,,,,,2021/3/3,2023/3/2
661,零售商业用地,盐城市,阜宁县,阜宁县庙湾园林景观工程有限公司,益林镇益北居委会,40,挂牌,2332,,2019,2019年11,2019/11/6,15065.7,5.5,82861.35,阜宁县庙湾园林景观工程有限公司,,,,,,,,,,,,,,2021/2/6,2023/2/6
662,零售商业用地,盐城市,阜宁县,阜宁县庙湾园林景观工程有限公司,益林镇王楼居委会,40,挂牌,2847,,2019,2019年11,2019/11/6,19868.24,1.8,35762.832,阜宁县庙湾园林景观工程有限公司,,,,,,,,,,,,,,2021/2/6,2023/2/6
663,零售商业用地,盐城市,阜宁县,阜宁县庙湾园林景观工程有限公司,益林镇王楼居委会,40,挂牌,2847,,2019,2019年11,2019/11/6,19860.78,1.8,35749.404,阜宁县庙湾园林景观工程有限公司,,,,,,,,,,,,,,2021/2/6,2023/2/6
664,零售商业用地,盐城市,阜宁县,阜宁县庙湾园林景观工程有限公司,益林镇倪东村,40,挂牌,1097,,2019,2019年11,2019/11/6,7266.72,5.5,39966.96,阜宁县庙湾园林景观工程有限公司,,,,,,,,,,,,,,2021/2/6,2023/2/6
665,零售商业用地,盐城市,阜宁县,龚浩,益林镇倪东村,40,挂牌,457,,2019,2019年11,2019/11/6,5066.05,5.5,27863.275,龚浩,,,,,,,,,,,,,,2021/2/6,2023/2/6
666,零售商业用地,盐城市,阜宁县,阜宁县中油恒燃石油燃气有限公司,阜宁县经济开发区骥超居委会三组,50,挂牌,195,,2019,2019年11,2019/11/6,9066.32,0.2,1813.264,阜宁县中油恒燃石油燃气有限公司,,,,,,,,,,,,,,2021/2/6,2023/2/6
667,公用设施用地,盐城市,大丰市,盐城市嘉盈污水处理厂,万盈镇益民村六组,50,挂牌,48.62,,2019,2019年11,2019/11/6,2493,0.15,373.95,盐城市嘉盈污水处理厂,,,,,,,,,,,,,,2020/5/6,2022/5/6
678,其他商服用地,盐城市,大丰市,江苏川鹿农业开发有限公司,草庙镇川东居委会川鹿加油站东侧,40,挂牌,54,,2019,2019年11,2019/11/6,600,2,1200,江苏川鹿农业开发有限公司,,,,,,,,,,,,,,2020/5/8,2022/5/8
679,公用设施用地,盐城市,盐都区,盐渎街道公用设施项目,盐都区盐渎街道,,划拨,0,,2019,2019年11,2019/11/6,13333,0.5,6666.5,盐都区盐渎街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
680,公用设施用地,盐城市,盐都区,盐都区盐渎街道办事处公用设施项目,盐都区盐渎街道,,划拨,0,,2019,2019年11,2019/11/6,85543,0.5,42771.5,盐都区盐渎街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
681,其他商服用地,盐城市,大丰市,盐城市大丰区二二八服务区管理有限公司,三龙镇G228国道西侧、龙城大道北侧,40,挂牌,2280,,2019,2019年11,2019/11/6,20002,0.4,8000.8,盐城市大丰区二二八服务区管理有限公司,,,,,,,,,,,,,,2020/5/8,2022/5/8
682,公用设施用地,盐城市,盐都区,盐都区盐渎街道公用设施用地项目,盐都区盐渎街道,,划拨,0,,2019,2019年11,2019/11/6,6999,1.5,10498.5,盐都区盐渎街道办事处,,,,,,,,,,,,,,2020/2/1,2021/1/31
685,公用设施用地,盐城市,大丰市,盐城市大丰区沪城污水处理有限公司,沪苏大丰产业联动集聚区海丰路东侧、贤丰路南侧,50,挂牌,532.55,,2019,2019年11,2019/11/5,27310,0.3,8193,盐城市大丰区沪城污水处理有限公司,,,,,,,,,,,,,,2020/5/6,2022/5/6
686,公用设施用地,盐城市,盐都区,盐渎街道办事处公用设施项目,盐都区盐渎街道办事处,,划拨,0,,2019,2019年11,2019/11/5,21190,0.5,10595,盐都区盐渎街道办事处,,,,,,,,,,,,,,2020/2/28,2021/2/28
687,公用设施用地,盐城市,盐都区,盐渎街道办事处公用设施用地,盐渎街道办事处,,划拨,0,,2019,2019年11,2019/11/5,7101,0.5,3550.5,盐都区盐渎街道办事处,,,,,,,,,,,,,,2020/2/28,2021/2/28
688,教育用地,盐城市,射阳县,少年体育学校,开发区中联村,,划拨,299.5629,,2019,2019年11,2019/11/5,21865,1.5,32797.5,射阳城市建设发展集团有限公司,,,,,,,,,,,,,,2020/5/1,2022/4/30
691,零售商业用地,盐城市,东台市,中企万业(北京)房地产开发有限公司,范公路西侧、望海路北侧（原长途车站周边地块）,40,挂牌,5654.208,,2019,2019年11,2019/11/4,25242,2.9,73201.8,中企万业(北京)房地产开发有限公司,,,,,,,,,,,,,,2020/9/4,2023/9/4
692,公用设施用地,盐城市,盐都区,盐都区盐渎街道办公用设施项目,盐都区盐渎街道办,,划拨,0,,2019,2019年11,2019/11/4,111944,0.5,55972,盐都区盐渎街道办事处,,,,,,,,,,,,,,2019/12/10,2020/12/9
694,公用设施用地,盐城市,大丰市,开发区消防站项目,盐城市大丰区开发区申丰路西侧,,划拨,,,2019,2019年11,2019/11/4,2083,0.8,1666.4,江苏恒瑞投资开发有限公司,,,,,,,,,,,,,,2020/5/5,2022/5/5
705,其他商服用地,盐城市,射阳县,港城小学西侧1号地块,港城小学西侧1号地块,40,挂牌,31745,,2019,2019年10,2019/10/24,90243,2.2,198534.6,恒大地产集团南京置业有限公司,,,,,,,,,,,,,,2020/12/24,2023/12/24
706,其他商服用地,盐城市,射阳县,G228射阳临海服务区地块,G228射阳临海服务区地块,40,挂牌,3350,,2019,2019年10,2019/10/24,27769,1.5,41653.5,射阳二二八服务区管理有限公司,,,,,,,,,,,,,,2020/8/24,2022/8/24
710,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电1#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
711,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电2#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
712,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电3#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
713,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电4#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
714,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电5#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
715,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电6#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
716,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电7#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
717,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电8#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
718,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电9#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
719,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电10#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
720,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电11#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
721,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电12#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
722,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电13#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
723,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电14#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
724,公用设施用地,盐城市,大丰市,大丰港经济区中电大丰风力发电15#地块,大丰港经济区南侧沿海滩涂,50,协议,13.1,,2019,2019年10,2019/10/23,670,1,670,中电大丰风力发电有限公司,,,,,,,,,,,,,,2020/10/23,2022/10/23
