行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间
东至县,青山中学运动场地块一,青山乡集镇,0.470367,科教用地,划拨,,教育业,50.055,青山乡初级中学,1.000.00,2017年5月19日,2018年5月19日,2019年5月19日
池州市本级,江南集中区G11地块,贵池区梅龙街道,6.9511,工业用地,挂牌出让,50,金属制品业,1100,池州市安安新材科技有限公司,1.100.00,2017年5月19日,2018年3月1日,2019年2月28日
东至县,青山中学运动场地块二,青山乡集镇,0.058063,科教用地,划拨,,教育业,6.09,青山乡初级中学,1.000.00,2017年5月19日,2018年5月19日,2019年5月19日
东至县,东流镇振西路东端部分道路,东流镇振西路,0.182243,公路用地,划拨,,道路运输业,,东流镇人民政府,1,2017年5月10日,,
石台县,石台县委党校业务用房建设项目,仁里镇金钱山社区,1.33489,机关团体用地,划拨,,中国共产党机关,0,中共石台县委党校,1.001.00,2017年5月8日,2018年4月7日,2019年4月7日
池州市本级,护城河遗址公园,秋浦西路市二院东侧,2.4652,公园与绿地,划拨,,其他服务业,,池州市城市建设重点工程管理办公室,,2017年5月3日,,
池州市本级,池州学院二期工程,贵池区马衙街道碧山社区,11.0367,科教用地,划拨,,教育业,0,池州学院,0.001.20,2017年5月3日,2018年4月1日,2020年3月31日
池州市本级,九华河出口段防洪治理工程项目,江南产业集中区,1.1782,水工建筑用地,划拨,,水利管理业,,安徽江南水务有限公司,,2017年5月3日,,
池州市本级,石台路延伸段,石台路,1.4274,街巷用地,划拨,,其他服务业,0,池州市城市建设重点工程管理办公室,0.000.00,2017年5月3日,2018年1月10日,2018年12月31日
池州市本级,梅龙中心城泵站项目,江南产业集中区,0.6495,水工建筑用地,划拨,,水利管理业,,安徽江南水务有限公司,,2017年5月3日,,
东至县,泥溪镇宋阳村工业地块,泥溪镇宋阳村,2.041825,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,199,安徽华哗生物原料有限公司,0.801.50,2017年5月2日,2018年4月19日,2019年4月19日
东至县,东至县木塔乡中心学校教师周转宿舍,木塔乡木塔村,0.239625,科教用地,划拨,,教育业,25.1608,东至县木塔乡中心学校,1.000.00,2017年4月26日,2018年4月24日,2019年4月24日
东至县,木塔乡中心幼儿园,木塔乡木塔村,0.19,科教用地,划拨,,教育业,19.95,东至县教育投资有限公司,1,2017年4月26日,,
东至县,木塔乡郑村小学宿舍及附属设施,木塔乡郑村村,0.01406,科教用地,划拨,,教育业,1.4763,东至县木塔乡中心学校,1.000.00,2017年4月26日,2018年4月24日,2019年4月24日
青阳县,青阳县经济开发区路网建设项目,木镇镇长胜村余冲组,1.0401,街巷用地,划拨,,城市公共交通业,0,青阳县经济开发区创新科技服务有限公司,0.000.00,2017年4月25日,2017年6月10日,2018年6月10日
池州市本级,临港园区20号地块,池州经济技术开发区临港园区,5.1417,工业用地,挂牌出让,50,其他服务业,800,安徽省池州市平天湖建设工程有限公司,1.200.00,2017年4月24日,2018年4月1日,2019年3月31日
东至县,东至县大渡口镇麻桥路,大渡口镇麻桥路,0.96256,公路用地,划拨,,道路运输业,,池州大渡口经济技术开发区投资建设有限公司,1,2017年4月24日,,
东至县,东至县香隅镇安全通道工程,香隅镇,4.146219,公路用地,划拨,,道路运输业,,安徽东至经济开发区投资发展有限公司,1,2017年4月24日,,
贵池区,刘街邮电所综合业务用房,梅街镇刘街社区,0.1021,公共设施用地,划拨,,邮政业,0,中国邮政集团公司池州市分公司,0.410.41,2017年4月20日,2018年8月1日,2020年8月1日
石台县,珂田35千伏输变电工程项目,仙寓镇珂田村,0.184121,公共设施用地,划拨,,其它,37.6808,国网安徽省电力公司石台县供电公司,0.000.00,2017年4月20日,2017年8月20日,2018年8月19日
贵池区,牌楼日供水5000吨自来水厂新建工程项目,牌楼镇竹溪村境内,0.4377,公共设施用地,划拨,,水的生产和供应业,0,池州市贵池区牌楼镇人民政府,0.240.24,2017年4月20日,2018年8月1日,2020年8月1日
青阳县,马钢（青阳）白云石矿拆迁五溪安置点,青阳县蓉城镇五溪村,1.3564,经济适用住房用地,划拨,,国家机构,0,蓉城镇人民政府,1.001.50,2017年4月18日,2017年10月18日,2018年10月18日
东至县,胜利镇文化休闲广场、公共绿地及经六路,胜利镇方村村,1.308555,公共设施用地,划拨,,公共设施管理业,0,胜利镇人民政府,0.900.00,2017年4月13日,2018年12月30日,2019年12月30日
池州市本级,金安园区105号地块,池州开发区金安园区,1.3943,工业用地,挂牌出让,50,通用设备制造业,220,安徽池州伟舜机电有限公司,1.200.00,2017年4月10日,2018年1月1日,2018年12月31日
池州市本级,金安园区104号地块,池州开发区金安园区,2.6664,工业用地,挂牌出让,50,其他服务业,440,安徽省池州市平天湖建设工程有限公司,1.200.00,2017年4月10日,2018年1月1日,2018年12月31日
青阳县,酉华镇朝华村灾后重建安置点,酉华镇朝华村,1.9316,经济适用住房用地,划拨,,基层群众自治组织,0,酉华镇朝华村村民委员会,1.000.00,2017年4月3日,2017年5月24日,2018年5月24日
东至县,胜利镇五号地块,胜利镇姜东村,0.600037,住宿餐饮用地,挂牌出让,40,餐饮业,76,周根龙,0.001.20,2017年3月31日,2018年3月15日,2019年3月15日
东至县,东流镇金寺山林场黄岭工区,东流镇狭阳村,0.562585,工业用地,挂牌出让,50,农副食品加工业,66,安徽尚野茶油有限公司,1.001.50,2017年3月29日,2018年3月27日,2019年3月27日
石台县,七都镇公园与绿地项目,七都镇七都村,0.1022,公园与绿地,划拨,,中国共产党机关,0,七都镇政府,0.000.00,2017年3月28日,2018年3月28日,2019年3月28日
石台县,横渡镇易地扶贫搬迁项目,横渡镇河西村,0.388511,廉租住房用地,划拨,,中国共产党机关,0,横渡镇人民政府,1.000.00,2017年3月28日,2017年9月1日,2018年9月1日
东至县,东至至德颐养院,大渡口镇荣村,1.333407,医卫慈善用地,划拨,,卫生,160,东至至德颐养院,1.500.00,2017年3月27日,2018年3月27日,2019年3月27日
石台县,气象局预警中心南侧道路项目,金钱山社区,0.435855,街巷用地,划拨,,中国共产党机关,0,石台县城市重点工程项目建设指挥部,0.000.00,2017年3月27日,2018年7月15日,2019年7月15日
东至县,胜利镇农贸市场,胜利镇方村村,3.222244,公共设施用地,划拨,,公共设施管理业,0,胜利镇人民政府,0.870.87,2017年3月27日,2018年12月30日,2019年12月30日
东至县,张溪镇白联小学教师周转宿舍,张溪镇白联村,0.078754,科教用地,划拨,,教育业,8.26,东至县教育投资有限公司,1.221.22,2017年3月27日,2018年3月14日,2019年3月14日
石台县,矶滩旅游换乘中心,矶滩乡矶滩村,3.0746,公共设施用地,划拨,,中国共产党机关,0,矶滩乡人民政府,0.000.00,2017年3月21日,2018年2月21日,2019年2月21日
东至县,东至县城南小学西侧地块,东至县城南新区,1.516841,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,2830,安徽省东至县华厦房地产开发有限责任公司,1.002.00,2017年3月20日,2018年3月23日,2019年3月23日
石台县,七都中心学校教学及辅助用房项目,七都镇七都村,0.094934,科教用地,划拨,,中国共产党机关,0,七都中心学校,0.000.57,2017年3月20日,2017年9月1日,2018年9月1日
青阳县,青阳县小型汽车类驾驶人考试场地项目,蓉城镇光华村,2.3332,科教用地,划拨,,国家机构,0,安徽省青阳县公安局交通警察大队,0.000.50,2017年3月20日,2017年9月20日,2018年9月20日
东至县,东至经济开发区香江大道东侧地块,香隅镇,0.243273,工业用地,挂牌出让,50,化学原料及化学制品制造业,29.5,安徽众望制药股份有限公司,0.601.50,2017年3月20日,2017年9月7日,2018年9月7日
贵池区,加油站用地,秋江街道莲台村济池路加油、加气站项目地块,0.6067,其他商服用地,拍卖出让,40,零售业,400,中国石化销售有限公司安徽池州石油分公司,0.000.30,2017年3月20日,2017年12月1日,2019年12月1日
贵池区,废渣铁绿色再生综合利用建设项目,前江工业园区A10-1局部地块,3.3334,工业用地,挂牌出让,50,其它,520,池州宏伟金属再生科技有限公司,1.000.00,2017年3月20日,2018年7月1日,2020年7月1日
贵池区,年充装2200吨工业气体项目,殷汇镇殷汇村地块一,0.377,工业用地,挂牌出让,50,燃气生产和供应业,61,池州市福星气体有限公司,1.000.00,2017年3月20日,2018年7月1日,2020年7月1日
贵池区,生态农庄,涓桥镇桂畈村地块一,0.2303,住宿餐饮用地,挂牌出让,40,餐饮业,71,贵池区德佑农庄饭店,0.000.80,2017年3月20日,2017年12月1日,2019年12月1日
石台县,占大中心学校教师宿舍、食堂、运动场项目,仙寓镇南源村,0.461676,科教用地,划拨,,中国共产党机关,0,占大中心学校,0.001.70,2017年3月20日,2017年9月1日,2018年9月1日
东至县,胜利镇路网及绿化带,胜利镇纬四路西侧等,5.092956,公路用地,划拨,,公共设施管理业,0,胜利镇人民政府,1.000.00,2017年3月14日,2018年12月30日,2019年12月30日
东至县,胜利镇路网,胜利镇纬四路等,1.308375,公路用地,划拨,,道路运输业,0,胜利镇人民政府,0.000.00,2017年3月14日,2018年12月30日,2019年12月30日
东至县,污水提升泵站,大渡口镇仙寓山路东侧、升金湖路南侧,0.266716,公共设施用地,划拨,,公共设施管理业,0,池州大渡口经济技术开发区投资建设有限公司,1.000.00,2017年3月13日,2019年3月13日,2020年3月13日
东至县,高速下线,大渡口镇高速下线西侧,0.767209,公路用地,划拨,,道路运输业,0,安徽省高速公路控股集团有限公司池州管理站,1.000.00,2017年3月13日,2019年3月13日,2020年3月13日
东至县,大渡口镇公交汽车转换站,大渡口镇华山路东侧,4.862445,公路用地,划拨,,公共设施管理业,0,池州大渡口经济技术开发区投资建设有限公司,1.000.00,2017年3月13日,2019年3月13日,2020年3月13日
东至县,2014年第12批次香隅镇黄山村工业地块二,东至经济开发区,0.69253,工业用地,挂牌出让,50,化学原料及化学制品制造业,84,安徽嘉智信诺化工股份有限公司,0.601.50,2017年3月9日,2017年9月7日,2018年9月7日
东至县,东至经济开发区公租房,东至经济开发区,10.961937,公共租赁住房用地,划拨,,社会保障业,,安徽东至经济开发区投资发展有限公司,1,2017年3月9日,2019年2月24日,2021年2月24日
东至县,东至县城滨湖新区道路及绿化带,尧渡镇建东村,7.286522,公路用地,划拨,,道路运输业,,尧渡镇人民政府,1,2017年3月9日,,
青阳县,南泉寺,蓉城镇清泉岭,1.9835,宗教用地,划拨,,群众团体、社会团体和宗教组织,100,南泉寺,0.000.60,2017年3月8日,2017年9月8日,2018年9月8日
东至县,东至县城城南新区停车场,东至县城城南,3.7063,公路用地,划拨,,道路运输业,,尧渡镇人民政府,1,2017年3月7日,2019年2月24日,2020年2月24日
东至县,S325东至洋湖段建设工程,洋湖镇龙丰村、洋湖村、永济村,4.236025,公路用地,划拨,,道路运输业,0,池州市公路管理局,0.000.00,2017年3月7日,2018年3月2日,2019年3月2日
池州市本级,九华山回香阁山门殿项目,九华山风景区九华镇,0.0957,宗教用地,划拨,,其他服务业,0,九华山回香阁,0.000.00,2017年3月6日,2017年8月1日,2018年7月31日
池州市本级,九华山拜经台拆建项目,九华山风景区,0.1216,宗教用地,划拨,,其他服务业,,九华山拜经台,,2017年3月6日,,
池州市本级,池州市看守所、看守所女子监区、拘留所,池州经济技术开发区,6.6773,监教场所用地,划拨,,国家机构,0,池州市公安局,0.000.60,2017年3月6日,2017年12月1日,2018年11月30日
池州市本级,市儿童医院与妇幼保健院,池州市升金湖路,3.5331,医卫慈善用地,划拨,,卫生,0,池州市卫生和计划生育委员会,0.001.00,2017年3月6日,2017年10月1日,2018年9月30日
池州市本级,职业技术学院校园扩建,池州市建设西路,10.0845,科教用地,划拨,,教育业,0,池州职业技术学院,0.001.20,2017年3月6日,2018年1月1日,2018年12月31日
池州市本级,临港新城公租房二期,池州经济技术开发区,0.7164,公共租赁住房用地,划拨,,其他服务业,,池州经济技术开发区建设服务中心,1.2,2017年3月6日,,
青阳县,乔木乡金山村318国道北侧地块,乔木乡金山村,1.3138,工业用地,挂牌出让,50,其它,164,青阳县贵平非金属材料有限公司,1.000.00,2017年3月6日,2017年12月2日,2018年12月2日
青阳县,蓉城镇九子大道南侧、天柱路东侧地块,蓉城镇九子大道南侧、天柱路东侧,0.0403,商务金融用地,挂牌出让,40,商务服务业,1301,青阳县经济发展投资有限责任公司,0.005.00,2017年3月6日,2017年10月2日,2018年10月2日
东至县,昭潭集镇社区综合服务中心大楼,昭潭镇昭潭村,0.1,公共设施用地,划拨,,群众团体、社会团体和宗教组织,0,昭潭镇昭潭村民委员会,1.000.00,2017年3月1日,2018年3月1日,2019年3月1日
东至县,龙泉森林派出所,龙泉镇街道,0.15026,机关团体用地,划拨,,中国共产党机关,,东至县林业局龙泉森林派出所,1,2017年3月1日,,
东至县,城北（建东）公租房1#-7#楼,尧渡镇建东村,0.3467,公共租赁住房用地,划拨,,商务服务业,41.6,东至县城市经营投资有限公司,1,2017年3月1日,,
东至县,香隅村安置房3#楼,东至县香隅集镇,0.032659,经济适用住房用地,划拨,,群众团体、社会团体和宗教组织,,香隅村民委员会,1,2017年3月1日,,
东至县,香隅村安置房1#楼,东至县香隅集镇,0.064786,经济适用住房用地,划拨,,群众团体、社会团体和宗教组织,,香隅村民委员会,1,2017年3月1日,,
东至县,香隅村安置房2#楼,东至县香隅集镇,0.081736,经济适用住房用地,划拨,,群众团体、社会团体和宗教组织,,香隅村民委员会,1,2017年3月1日,,
东至县,原大渡口镇中心学校地块,大渡口镇解放街86号,0.166465,其他商服用地,挂牌出让,40,房地产业,141,池州市东方房地产综合开发有限责任公司,1.002.20,2017年3月1日,2018年3月1日,2019年3月1日
