行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,,
宿州市本级,宿州市祥丰商贸有限公司,宿州市循环经济示范园龙腾路东侧,1.0492,工业用地,挂牌出让,50,批发业,165.249,宿州市祥丰商贸有限公司,1.001.50,2017年5月24日,2017年11月23日,2018年11月22日,,
砀山县,纬三路项目,开发区惠民社区,1.3714,公路用地,划拨,,道路运输业,0,砀山新区建设投资有限公司,0.000.00,2017年5月23日,2017年12月12日,2019年12月12日,,
砀山县,科技路北段项目,砀城镇侯楼村,3.1868,公路用地,划拨,,道路运输业,0,砀山县交通投资有限公司,0.000.00,2017年5月23日,2017年12月5日,2019年12月5日,,
砀山县,科技南路项目,砀城社区,2.0763,公路用地,划拨,,道路运输业,0,砀山县交通投资有限公司,0.000.00,2017年5月23日,2017年12月7日,2019年12月7日,,
砀山县,古黄路项目,砀城镇双里庙村、土山村,0.3992,公路用地,划拨,,道路运输业,0,砀山县交通投资有限公司,0.000.00,2017年5月23日,2017年12月29日,2019年12月29日,,
砀山县,鹏程路项目,开发区古城社区,1.5298,公路用地,划拨,,道路运输业,0,砀山新区建设投资有限公司,0.000.00,2017年5月23日,2017年12月13日,2019年12月13日,,
砀山县,芒砀南路延伸段项目,高铁新区道南西村、道南东村,2.0715,公路用地,划拨,,道路运输业,0,砀山县天邦建设投资有限公司,0.000.00,2017年5月23日,2017年12月7日,2019年12月7日,,
泗县,道路,刘圩镇刘圩村,0.1804,公路用地,划拨,,城市公共交通业,0,泗县刘圩镇人民政府,,2017年5月23日,,,,
泗县,东城文化广场,泗县泗城镇开发区,2.2668,公共设施用地,划拨,,公共设施管理业,,泗县城市管理局,,2017年5月23日,,,,
砀山县,桃园路二期项目,砀城镇杨楼村利民路北侧,0.8811,公路用地,划拨,,道路运输业,0,砀山县交通投资有限公司,0.000.00,2017年5月23日,2017年12月1日,2019年12月1日,,
砀山县,中原北路延伸段项目,砀城镇金山社区,2.5992,公路用地,划拨,,道路运输业,0,砀山县交通投资有限公司,0.000.00,2017年5月23日,2017年12月20日,2019年12月20日,,
泗县,泗涂产业园,泗县经济开发区东发社区,5.5605,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,583.8525,泗县泗涂现代产业园投资有限公司,1.000.00,2017年5月23日,2017年8月10日,2018年8月10日,,
泗县,泗涂产业园,泗县经济开发区东发社区,13.8933,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,1458.7965,泗县泗涂现代产业园投资有限公司,1.000.00,2017年5月23日,2017年6月10日,2018年5月30日,,
泗县,泗涂产业园,泗县经济开发区东发社区,2.8084,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,294.882,泗县泗涂现代产业园投资有限公司,1.000.00,2017年5月23日,2017年8月10日,2018年8月10日,,
泗县,道路,泗城镇开发区,0.0641,公路用地,划拨,,城市公共交通业,,泗县鼎盛交通投资有限公司,,2017年5月23日,,,,
泗县,正源新型材料,泗县草沟镇工业园,1.9576,工业用地,挂牌出让,50,砖瓦、石材及其他建筑材料制造,164.4384,泗县正源新型材料有限公司,1.000.00,2017年5月23日,2017年8月20日,2018年8月20日,,
泗县,大杨乡杨集村文化广场,泗县大杨乡杨集村,0.98,公共设施用地,划拨,,公共设施管理业,,泗县大杨乡人民政府,,2017年5月22日,,,,
砀山县,东升北路延伸段项目,砀城镇侯楼村、北郊村，310国道南侧,2.5625,公路用地,划拨,,道路运输业,0,砀山县交通投资有限责任公司,0.000.00,2017年5月22日,2017年12月1日,2019年12月1日,,
泗县,道路,泗城镇三湾社区,0.1511,公路用地,划拨,,公共设施管理业,0,泗县鼎盛交通投资有限公司,1.15,2017年5月22日,,,,
泗县,公园与绿地,泗城镇高尤社区,7.003,公园与绿地,划拨,,公共设施管理业,0,泗县城市管理局,,2017年5月22日,,,,
砀山县,房地产开发,砀城镇侯楼社区，旭日路西侧,6.753249,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,22285.714,安徽青山房地产开发有限公司,1.002.20,2017年5月22日,2018年11月15日,2021年11月14日,,
泗县,绿地,泗城镇衡尤社区,2.8296,公园与绿地,划拨,,公共设施管理业,,泗县城市管理局,,2017年5月22日,,,,
砀山县,房地产开发,砀城镇侯楼社区，桐木路北侧,4,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,13200,安徽青山房地产开发有限公司,1.002.20,2017年5月22日,2018年11月15日,2021年11月14日,,
砀山县,房地产开发,砀城镇侯楼社区，旭日路与桐木路交叉口西北角,3.93281,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,12978.284,安徽青山房地产开发有限公司,1.002.20,2017年5月22日,2018年11月15日,2021年11月14日,,
泗县,道路,泗城镇高尤社区,0.8042,公路用地,划拨,,公共设施管理业,,泗县鼎盛交通投资有限公司,,2017年5月22日,,,,
砀山县,房地产开发,砀城镇中原社区，梨都西路南侧,7,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,15120,安徽砀山雨欣置业有限公司,1.002.20,2017年5月19日,2018年11月15日,2021年11月15日,,
砀山县,农贸市场,砀城镇侯楼社区，桐木路南侧,1.288388,其他商服用地,挂牌出让,40,批发和零售业,2898.87,砀山龙润置业有限公司,1.001.20,2017年5月19日,2018年5月15日,2020年5月15日,,
砀山县,房地产开发,砀城镇人民东路南侧，广电路东侧,5.212393,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,22673.911,安钢华瓴建工集团有限公司,1.002.50,2017年5月18日,2018年5月15日,2021年5月15日,,
砀山县,房地产开发,砀城镇人民东路南侧,3.654313,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,15896.263,安钢华瓴建工集团有限公司,1.002.50,2017年5月18日,2018年5月15日,2021年5月15日,,
萧县,萧县薛庄交警中队办案用房,萧县杨楼镇杨楼居委会,0.2449,机关团体用地,划拨,,国家机构,58.776,萧县公安局交通管理大队,0.001.20,2017年5月15日,2018年6月29日,2019年6月5日,,
泗县,虹景花园,泗县经济开发区东发社区,3.4973,其他普通商品住房用地,挂牌出让,70,房地产业,6295,泗县泗涂现代产业园投资有限公司,1.002.20,2017年5月15日,2017年6月15日,2018年8月30日,,
萧县,宿州市萧县凤山新区体育场地和设施建设项目,萧县圣泉乡圣泉村,5.528,文体娱乐用地,划拨,,体育,1326.72,萧县教育体育局,1.001.50,2017年5月15日,2017年12月29日,2019年7月30日,,
泗县,虹景花园,泗县经济开发区东发社区,4.8038,其他普通商品住房用地,挂牌出让,70,房地产业,8647,泗县泗涂现代产业园投资有限公司,1.002.20,2017年5月15日,2017年6月15日,2018年8月30日,,
砀山县,科教,砀城镇桐木路北侧,1.87868,科教用地,挂牌出让,50,教育业,986.3105,砀山晨光中学,1.001.40,2017年5月4日,2018年10月27日,2021年10月27日,,
泗县,刘圩镇中心卫生院,泗县刘圩镇刘圩村,0.6903,医卫慈善用地,划拨,,卫生,176,泗县刘圩中心卫生院,0.001.20,2017年5月4日,2017年8月8日,2018年8月8日,,
萧县,萧县裕晟新能源科技有限公司,萧县白土镇孤山村，连霍高速北,0.1667,工业用地,拍卖出让,50,其它,33.7568,萧县裕晟新能源科技有限公司,1.000.00,2017年4月28日,2017年11月28日,2019年11月28日,,
萧县,萧县本圣置业有限公司,萧县龙城镇魏楼村、公园路北侧，萧刘路西侧,2.7333,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年; 批发零售用地40年;,房地产业,2377.971,萧县本圣置业有限公司,1.001.60,2017年4月28日,2018年5月28日,2020年5月28日,,
宿州市本级,市公安局警犬训练基地,埇桥区朱仙庄镇二徐路西侧,4.0633,机关团体用地,划拨,,中国共产党机关,0,宿州市公安局,0.151.00,2017年4月28日,2017年9月27日,2018年9月26日,,
砀山县,金融街,砀山县政府新区利民路南侧,4.041757,商务金融用地,挂牌出让,40,金融业,9093.96,砀山融创房地产开发有限公司,1.002.00,2017年4月26日,2018年10月17日,2021年10月17日,,
灵璧县,房地产开发,开发区,3.3636,批发零售用地,挂牌出让,40,房地产业,2926.332,南京市溧水宏泰房地产开发有限责任公司灵璧第二分公司,1.001.50,2017年4月21日,2018年4月20日,2019年4月20日,,
灵璧县,房地产开发,虞姬大道东,4.0296,批发零售用地,挂牌出让,40,房地产业,4291.524,安徽华茂置业有限公司,1.002.30,2017年4月21日,2018年4月20日,2019年4月20日,,
泗县,运河人家,泗县经济开发区曹苗村,6.8136,公共设施用地,挂牌出让,50,文化艺术业,2739,泗县虹乡建设发展有限责任公司,0.000.50,2017年4月20日,2017年5月30日,2018年2月10日,,
泗县,运河人家,泗县经济开发区曹苗村,8.4289,公共设施用地,挂牌出让,50,文化艺术业,3389,泗县虹乡建设发展有限责任公司,0.000.50,2017年4月20日,2017年5月30日,2018年2月10日,,
泗县,运河人家,泗县经济开发区曹苗村,4,其他商服用地,挂牌出让,40,其他服务业,3544,泗县虹乡建设发展有限责任公司,0.001.00,2017年4月20日,2017年5月30日,2018年2月10日,,
灵璧县,体育中心,灵城建设北路西侧、西河路北侧,6.4678,文体娱乐用地,划拨,,体育,0,灵璧县建设投资集团有限公司,0.6,2017年4月18日,,,,
宿州市本级,宿州市钦正置业有限公司,宿州市纺织路南侧九中东侧,0.088103,其他普通商品住房用地,协议出让,其他普通商品住房用地56.7年; 商务金融用地26.7年;,房地产业,161.8452,宿州市钦正置业有限公司,,2017年4月10日,,,,
宿州市本级,安徽华成种业股份有限公司,宿州市运粮河路85号,0.447803,仓储用地,协议出让,50,农业,120.0112,安徽华成种业股份有限公司,,2017年4月10日,,,,
宿州市本级,宿州经济技术开发区整体城镇化提升工程（一期）鞋城三路,宿州经济技术开发区大陈沟至淮海南路,0.923617,公路用地,划拨,,房地产业,0,宿州市创新投资发展有限公司,0.000.00,2017年4月10日,2017年9月9日,2018年9月8日,,
泗县,泗县经济开发区中心校（开发区幼儿园）,泗县经济开发区玉兰路北、盘龙山路西。,1.3335,科教用地,划拨,,教育业,0,泗县教育体育局,0.000.70,2017年4月10日,2017年5月20日,2018年5月20日,,
萧县,萧县旭都置业有限公司,龙城镇符夹铁路西侧,1.658,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年; 批发零售用地40年;,房地产业,2984.4,萧县旭都置业有限公司,1.002.50,2017年4月6日,2018年5月6日,2020年5月6日,,
萧县,萧县旭都置业有限公司,龙城镇三龙支河西侧,4.7436,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年; 批发零售用地40年;,房地产业,8538.48,萧县旭都置业有限公司,1.002.50,2017年4月6日,2018年5月6日,2020年5月6日,,
萧县,萧县旭都置业有限公司,龙城镇淮海路东段南侧,4.676,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年; 批发零售用地40年;,房地产业,8416.8,萧县旭都置业有限公司,1.002.50,2017年4月6日,2018年5月6日,2020年5月6日,,
萧县,萧县旭都置业有限公司,龙城镇交通东路北侧,4.5148,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年; 其他商服用地40年;,房地产业,8126.64,萧县旭都置业有限公司,1.002.50,2017年4月6日,2018年5月6日,2020年5月6日,,
萧县,萧县旭都置业有限公司,龙城镇淮海路东段南、行政大道南段东侧,4.046,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年; 批发零售用地40年;,房地产业,7282.8,萧县旭都置业有限公司,1.002.50,2017年4月6日,2018年5月6日,2020年5月6日,,
泗县,泗城双创产业园,泗城镇工业园区,9.1851,工业用地,挂牌出让,50,其它,1253.7661,泗县虹乡建设发展有限责任公司,1.000.00,2017年4月5日,2017年6月20日,2018年6月20日,,
泗县,和佳医疗,泗县开发区潼河路与国道343交口西南侧,10.3339,工业用地,挂牌出让,50,橡胶制品业,1085.0595,安徽和佳医疗用品科技有限公司,1.000.00,2017年4月5日,2017年6月10日,2018年6月10日,,
宿州市本级,S303泗永路苏皖交界至宿城段改建工程,埇桥区,189.887234,公路用地,划拨,,房屋和土木工程业,0,宿州交通投资集团有限公司,0.000.00,2017年4月5日,2017年8月22日,2020年8月21日,,
宿州市本级,宿州市高新大道东延工程项目,宿州市埇桥区,36.1044,公路用地,划拨,,道路运输业,0,宿州市交通运输局,0.000.00,2017年4月5日,2017年9月4日,2020年9月3日,,
宿州市本级,安徽省G206符离北至蕲县北段改造二期工程,宿州市埇桥区,151.6802,公路用地,划拨,,房地产业,0,宿州交通投资集团有限公司,0.000.00,2017年4月5日,2017年9月4日,2020年9月3日,,
砀山县,砀山师范附属小学迁址新建项目,高铁新区润达路北侧,6.842806,科教用地,划拨,,教育业,0,砀山县丽城城乡建设有限公司,1.000.00,2017年4月1日,2017年8月30日,2020年8月30日,,
砀山县,砀山星港湾房地产开发有限公司,砀城镇西城民营园区中原社区,4.776836,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年;,房地产业,7165.25,砀山星港湾房地产开发有限公司,1.003.50,2017年4月1日,2018年9月30日,2021年9月30日,,
砀山县,砀山县中医医院工程项目,高铁新区道南东村，芒砀南路东侧,2.2845,医卫慈善用地,划拨,,卫生,0,砀山县中医医院,1.000.00,2017年4月1日,2017年12月30日,2019年12月30日,,
砀山县,砀山星港湾房地产开发有限公司,砀城镇西城民营园区，梨园路两侧。,0.392,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年;,房地产业,588,砀山星港湾房地产开发有限公司,1.003.50,2017年4月1日,2018年9月30日,2021年9月30日,,
萧县,萧县芦屯嘉苑安置小区,萧县圣泉乡郑腰庄村,11.5407,其他普通商品住房用地,划拨,,房地产业,2769.768,萧县宜居投资发展有限责任公司,1.001.80,2017年4月1日,2017年6月15日,2018年5月25日,,
